Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscVal,SaleCondition,Age,Re_Age,TotalFullBath,TotalHalfBath,SeasonSold,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,LogSalePrice
1305,RM,32.0,3363,Pave,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,976,Ex,Y,1708,Gd,7,NonTyp,None,Detchd,2,Y,0,40,0,0,None,0,Normal,2,2,2,0,Spring,0,0,0,0,0,0,0,0,11.77528972943772
1306,RL,108.0,13173,Pave,IR1,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,9,VinylSd,Gd,PConc,Ex,TA,No,1652,Ex,Y,1652,Ex,6,Typ,Ex,Attchd,2,Y,404,102,0,0,None,0,Normal,3,2,3,0,Fall,0,0,0,0,0,0,0,0,12.691580461311874
1307,RL,48.0,6955,Pave,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,VinylSd,Gd,PConc,Gd,TA,No,1368,Ex,Y,1368,Gd,6,Typ,Gd,Attchd,2,Y,132,35,0,0,None,0,Partial,1,0,2,0,Fall,0,0,0,0,0,0,0,0,12.218495165528731
1308,RL,60.0,8072,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,VinylSd,TA,PConc,Gd,Gd,No,990,Ex,Y,990,TA,5,Typ,None,Detchd,2,Y,0,64,0,0,None,0,Normal,15,14,2,0,Spring,0,0,0,0,0,0,0,0,11.835008964139341
1309,RM,100.0,12000,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,924,Ex,Y,1122,Gd,6,Typ,None,Attchd,2,Y,0,36,0,0,GdWo,0,Normal,60,3,2,0,Spring,0,0,0,0,0,0,0,0,11.898187865760873
1310,RL,9304.0,7153,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,HdBoard,TA,CBlock,Gd,TA,No,1278,Gd,Y,1294,Gd,6,Typ,None,Attchd,2,Y,112,51,0,0,GdWo,0,Normal,17,17,3,0,Summer,0,0,0,0,0,0,0,0,12.096257779522967
1311,RL,100.0,17500,Pave,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,BrkFace,Gd,PConc,Gd,TA,Av,1902,TA,Y,1902,Ex,7,Typ,TA,Attchd,2,Y,0,207,0,0,None,0,Normal,51,8,3,0,Spring,0,0,1,0,0,0,0,0,12.721885810807203
1312,RL,68.0,8814,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,No,1274,Ex,Y,1274,Gd,6,Typ,None,Attchd,2,Y,264,98,0,0,None,0,Partial,2,0,3,0,Winter,0,0,0,0,0,0,0,0,12.220961258023925
1313,RL,12011.0,9572,Pave,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,Wd Sdng,Gd,PConc,Ex,TA,No,1453,Ex,Y,2810,Gd,9,Typ,Ex,Attchd,2,Y,500,0,0,0,None,0,Normal,17,17,2,1,Summer,0,0,0,0,0,0,0,0,12.618182296357007
1314,RL,108.0,14774,Pave,IR1,Lvl,Corner,Gtl,NoRidge,1Fam,2Story,9,VinylSd,Gd,PConc,Gd,TA,No,1393,Ex,Y,2599,Gd,10,Typ,TA,BuiltIn,3,Y,668,30,0,0,None,0,Normal,11,11,2,1,Spring,0,0,0,0,0,0,0,0,12.716402146247475
1315,RL,60.0,8190,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,Wd Sdng,TA,CBlock,TA,TA,No,948,Ex,Y,948,TA,5,Typ,TA,Detchd,1,Y,0,36,0,0,None,0,Normal,53,53,2,0,Fall,0,0,0,0,0,0,0,0,11.686878772093667
1316,RL,85.0,11075,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,HdBoard,TA,CBlock,Fa,TA,Mn,952,TA,Y,2112,TA,9,Typ,Gd,Attchd,2,Y,280,0,0,0,None,0,Normal,39,39,2,1,Summer,0,0,0,0,0,0,0,0,12.239990863733635
1317,RL,61.0,10226,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,Gd,1622,Ex,Y,1630,Ex,8,Typ,Gd,Attchd,3,Y,172,42,0,0,None,0,Normal,1,1,3,0,Winter,0,0,0,0,0,0,0,0,12.596400426884427
1318,FV,47.0,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,1Story,7,VinylSd,Gd,PConc,Ex,Gd,No,1352,Ex,Y,1352,Gd,5,Typ,Gd,Attchd,2,Y,0,241,0,0,None,0,Partial,1,0,2,0,Spring,0,0,0,0,0,0,0,0,12.249610947544657
1319,RL,9359.5,14781,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,TA,Gd,1753,Ex,Y,1787,Gd,7,Typ,TA,Attchd,3,Y,198,150,0,0,None,0,Normal,5,4,2,0,Summer,0,0,0,0,0,0,0,0,12.524526376648708
1320,RL,75.0,10215,Pave,Reg,Bnk,Inside,Gtl,Edwards,1Fam,1Story,4,Wd Sdng,TA,PConc,TA,TA,No,864,Ex,Y,948,TA,5,Typ,None,Attchd,1,Y,0,0,0,0,None,0,Normal,53,53,1,0,Winter,0,0,0,0,0,0,0,0,11.617285480294472
1321,RL,70.0,8400,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,BrkFace,TA,CBlock,TA,TA,No,1478,Gd,Y,1478,TA,6,Typ,Gd,Attchd,2,Y,114,0,216,0,None,0,Normal,52,52,2,1,Summer,0,0,0,0,0,0,0,0,11.960811288962345
1322,RL,55.001464140020005,6627,Pave,IR1,Lvl,Corner,Gtl,BrkSide,1Fam,1Story,3,VinylSd,TA,CBlock,None,None,None,0,TA,N,720,TA,4,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,59,58,1,0,Summer,0,1,0,0,0,0,0,0,11.191341840842766
1323,RL,107.0,10186,Pave,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,7,HdBoard,Gd,PConc,Gd,TA,No,750,Ex,Y,1923,Gd,8,Typ,TA,Attchd,2,Y,240,39,0,0,None,0,Normal,18,18,3,1,Summer,0,0,0,0,0,0,0,0,12.154779351142624
1324,RL,50.0,5330,Pave,Reg,HLS,Inside,Gtl,BrkSide,1Fam,1Story,4,VinylSd,Fa,CBlock,TA,TA,No,420,Gd,Y,708,Fa,5,Typ,None,None,0,Y,164,0,0,0,None,0,Normal,69,59,1,0,Winter,0,0,0,0,0,0,0,0,11.320553572322773
1325,RL,75.0,9986,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,Av,1795,Ex,Y,1795,Gd,7,Typ,Gd,Attchd,3,Y,0,49,0,0,None,0,Partial,1,0,2,0,Winter,0,0,0,0,0,0,0,0,11.898187865760873
1326,RM,40.0,3636,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,AsbShng,TA,BrkTil,TA,Fa,No,796,Fa,N,796,TA,5,Typ,None,None,0,N,0,0,0,0,MnPrv,0,Normal,86,58,1,0,Winter,0,0,0,0,0,0,0,0,10.915088464214607
1327,RH,70.0,4270,Pave,Reg,Bnk,Inside,Mod,Edwards,1Fam,1Story,3,MetalSd,TA,BrkTil,TA,TA,No,544,Ex,Y,774,Gd,6,Typ,None,None,0,Y,0,0,0,0,None,0,Normal,76,1,1,0,Spring,0,0,0,0,0,0,0,0,11.27720313144916
1328,RL,60.0,6600,Pave,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,VinylSd,Gd,CBlock,TA,TA,No,816,Ex,Y,816,Gd,5,Typ,Ex,Attchd,1,Y,0,0,0,0,MnPrv,0,Normal,26,0,1,1,Fall,0,0,0,0,0,0,0,0,11.779128505744886
1329,RM,60.0,10440,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,6,BrkFace,Gd,BrkTil,Gd,TA,No,1510,Ex,Y,2792,TA,8,NonTyp,TA,Detchd,2,Y,0,547,480,0,MnPrv,1150,Normal,88,58,2,0,Summer,0,0,0,0,0,0,0,0,12.4529327234617
1330,RL,63.0,9084,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,VinylSd,TA,PConc,Gd,TA,No,935,Gd,Y,1632,TA,8,Typ,TA,Attchd,2,Y,0,28,0,0,None,0,Normal,8,8,2,1,Summer,0,0,0,0,0,0,0,0,12.081076155355488
1331,RL,85.0,10000,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,Gd,Av,1588,Ex,Y,1588,Gd,7,Typ,Gd,Attchd,3,Y,144,45,0,0,None,0,Normal,1,1,2,0,Winter,0,0,0,0,0,0,0,0,12.332705296463539
1332,RL,55.0,10780,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,SLvl,5,MetalSd,TA,CBlock,TA,TA,Av,911,Gd,Y,954,TA,6,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,30,30,1,0,Summer,0,0,0,0,0,0,0,0,11.794337924408413
1333,RL,67.0,8877,Pave,Reg,Lvl,Inside,Mod,Edwards,1Fam,1Story,4,MetalSd,TA,CBlock,TA,TA,Mn,816,Ex,Y,816,TA,3,Typ,Gd,Detchd,1,Y,0,0,0,0,None,0,Normal,71,51,2,0,Spring,0,0,0,0,0,0,0,0,11.512925464970229
1334,RM,60.0,7200,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,Wd Sdng,TA,CBlock,TA,TA,No,803,Ex,Y,1360,Gd,6,Typ,None,Detchd,1,Y,0,65,0,0,MnPrv,0,Normal,68,11,1,1,Summer,0,0,0,0,0,0,0,0,11.740061037553975
1335,RM,24.0,2368,Pave,Reg,Lvl,Inside,Gtl,BrDale,TwnhsE,2Story,5,HdBoard,TA,CBlock,TA,TA,No,765,TA,Y,1365,TA,7,NonTyp,None,Attchd,2,Y,0,36,0,0,None,0,Normal,39,39,1,1,Spring,0,0,0,0,0,0,0,0,11.736069016284437
1336,RL,80.0,9650,Pave,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,Plywood,TA,CBlock,Gd,TA,No,1350,TA,Y,1334,TA,6,Typ,TA,Attchd,2,Y,0,16,0,0,None,0,Normal,32,32,2,1,Spring,0,0,0,0,0,0,0,0,12.031123843065632
1337,RL,87.0,9246,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Duplex,1Story,5,Plywood,TA,CBlock,TA,TA,No,1656,TA,Y,1656,TA,8,Typ,None,Detchd,2,Y,0,211,0,0,None,0,Normal,35,35,2,0,Fall,0,1,0,0,0,0,0,0,11.813030057420567
1338,RM,153.0,4118,Pave,IR1,Bnk,Corner,Mod,OldTown,1Fam,1Story,4,Wd Sdng,TA,CBlock,TA,TA,No,693,Fa,N,693,Fa,4,Typ,None,None,0,N,0,20,0,0,None,0,Normal,65,56,1,0,Spring,0,1,0,0,0,0,0,0,10.868568448579715
1339,RL,95.0,13450,Pave,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,916,Ex,Y,1861,Gd,8,Typ,None,BuiltIn,2,Y,146,91,0,0,None,0,Normal,4,4,3,1,Summer,0,0,0,0,0,0,0,0,12.206072645530174
1340,RL,120.0,9560,Pave,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,Mn,864,Ex,Y,864,TA,5,Typ,None,Attchd,1,Y,0,0,0,0,None,0,Normal,34,34,1,0,Summer,0,0,0,0,0,0,0,0,11.763684183317412
1341,RL,70.0,8294,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,MetalSd,TA,CBlock,TA,TA,No,858,TA,Y,872,TA,5,Typ,None,Detchd,4,Y,0,0,0,0,GdWo,0,Normal,36,36,1,0,Summer,0,0,0,0,0,0,0,0,11.719939634354555
1342,RL,66.0,13695,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,VinylSd,TA,PConc,Gd,TA,No,1114,Ex,Y,1114,Gd,6,Typ,None,Detchd,2,Y,0,78,0,0,None,0,Normal,5,4,2,0,Summer,0,0,0,0,1,0,0,0,11.951180395901384
1343,RL,9359.5,9375,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,VinylSd,Gd,PConc,Gd,TA,No,1284,Ex,Y,2169,Gd,7,Typ,Gd,Attchd,2,Y,192,87,0,0,None,0,Normal,5,5,2,1,Summer,0,0,0,0,0,0,0,0,12.339291489316397
1344,RL,57.0,7558,Pave,Reg,Bnk,Inside,Gtl,Crawfor,1Fam,1.5Fin,6,BrkFace,TA,BrkTil,TA,TA,No,896,Gd,Y,1913,TA,9,Typ,TA,Detchd,2,Y,0,0,0,0,None,0,Normal,81,59,1,1,Spring,0,0,0,0,0,0,0,0,12.083905011555967
1345,RL,85.0,11103,Pave,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,728,Ex,Y,1456,Gd,8,Typ,TA,Attchd,2,Y,0,0,0,0,None,0,Partial,1,1,2,1,Summer,0,0,0,0,0,0,0,0,11.956553034172742
1346,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,MetalSd,TA,PConc,TA,TA,No,960,Gd,Y,960,Fa,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,87,57,1,0,Summer,0,0,0,0,0,0,0,0,11.594505451962652
1347,RL,10625.0,20781,Pave,IR2,Lvl,CulDSac,Gtl,NWAmes,1Fam,1Story,7,BrkFace,TA,CBlock,TA,TA,No,1568,TA,Y,2156,TA,9,Typ,Gd,Attchd,2,Y,0,80,0,0,None,0,Normal,38,3,2,0,Summer,0,0,0,1,0,0,0,0,12.478006361013815
1348,RL,93.0,15306,Pave,IR1,HLS,Corner,Gtl,Timber,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,Gd,1732,Ex,Y,1776,Gd,7,Typ,Gd,Attchd,3,Y,0,0,0,0,None,0,Partial,1,0,3,0,Spring,0,0,0,0,0,0,0,0,12.554836882168736
1349,RL,9304.0,16196,Pave,IR3,Low,Inside,Gtl,SawyerW,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,Gd,1482,Ex,Y,1494,Gd,5,Typ,Fa,Attchd,2,Y,402,25,0,0,None,0,Normal,9,9,3,0,Summer,0,0,0,0,0,0,0,0,12.2783933071098
1350,RM,50.0,5250,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,8,MetalSd,TA,BrkTil,TA,Fa,No,684,Fa,N,2358,TA,8,Typ,None,None,0,Y,0,54,0,0,None,0,Normal,136,21,2,0,Winter,0,0,0,0,0,0,0,0,11.711776323715394
1351,RL,91.0,11643,Pave,Reg,Lvl,Inside,Gtl,NAmes,Duplex,2Story,5,MetalSd,TA,CBlock,TA,TA,No,1248,TA,Y,2634,TA,12,Typ,None,Detchd,4,Y,0,0,0,0,None,0,Normal,40,40,3,3,Summer,1,0,0,0,0,0,0,0,12.206072645530174
1352,RL,70.0,9247,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,HdBoard,TA,CBlock,TA,TA,No,858,Ex,Y,1716,TA,8,Typ,Gd,Attchd,2,Y,0,84,120,0,None,0,Normal,46,46,1,1,Spring,0,0,0,0,0,0,0,0,12.049418835484797
1353,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,MetalSd,Gd,BrkTil,TA,TA,No,698,TA,Y,1176,TA,4,Typ,None,Detchd,2,N,210,0,0,0,None,0,Normal,72,9,1,0,Summer,0,0,0,0,0,0,0,0,11.812289042195847
1354,RL,56.0,14720,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,1Fam,1.5Fin,8,VinylSd,Gd,PConc,Gd,TA,Av,2033,Ex,Y,3238,Gd,9,Typ,Ex,Attchd,3,Y,283,86,0,0,None,0,Normal,15,14,3,1,Spring,0,0,0,0,0,0,0,0,12.92391243868049
1355,RL,9359.5,10316,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,992,Ex,Y,1865,Gd,7,Typ,TA,Attchd,3,Y,0,184,0,0,None,0,Normal,8,8,3,1,Summer,0,0,0,0,0,0,0,0,12.367340793126296
1356,RL,102.0,10192,Pave,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,SLvl,7,MetalSd,TA,CBlock,TA,TA,No,570,Gd,Y,1920,Gd,8,Typ,TA,Attchd,2,Y,0,98,0,0,GdPrv,0,Normal,38,14,3,0,Fall,0,0,0,0,0,0,0,0,12.043553716032399
1357,RL,74.44695445564358,9477,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,No,864,TA,Y,892,TA,5,Typ,None,Attchd,1,Y,0,0,0,0,GdWo,0,Normal,42,42,1,0,Fall,0,0,0,0,0,0,0,0,11.608235644774552
1358,RL,90.56639182426588,12537,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,1Fam,1Story,5,VinylSd,TA,CBlock,TA,TA,No,1078,Ex,Y,1078,TA,6,Typ,Fa,Attchd,2,Y,0,0,0,0,None,0,Normal,39,2,2,1,Spring,0,0,0,0,0,0,0,0,11.917723684090689
1359,FV,35.03320888965031,2117,Pave,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,6,MetalSd,Gd,PConc,Gd,TA,No,756,Ex,Y,1573,Gd,5,Typ,None,Detchd,2,Y,0,32,0,0,None,0,Normal,10,10,2,1,Summer,0,0,0,0,0,0,0,0,12.086725887897607
1360,RL,129.0,16737,Pave,Reg,Lvl,FR3,Gtl,NridgHt,1Fam,1Story,9,VinylSd,Gd,PConc,Ex,TA,Av,1980,Ex,Y,1980,Ex,8,Typ,Gd,Attchd,3,Y,194,45,0,0,None,0,Normal,2,1,3,0,Fall,0,0,0,0,0,0,0,0,12.66032791780777
1361,RL,51.0,9842,Pave,Reg,Lvl,Inside,Gtl,SWISU,1Fam,2Story,5,MetalSd,TA,BrkTil,TA,Fa,No,612,Ex,Y,2601,TA,8,Typ,None,BuiltIn,2,Y,183,0,0,0,None,0,Normal,87,10,3,1,Spring,0,1,0,0,0,0,0,0,12.14950229404178
1362,RL,124.0,16158,Pave,IR1,Low,Inside,Mod,StoneBr,1Fam,1Story,7,VinylSd,Gd,PConc,Ex,TA,Av,1530,Ex,Y,1530,Gd,7,Typ,Gd,Attchd,2,Y,168,36,0,0,None,0,Normal,4,4,3,0,Summer,0,0,0,0,0,0,0,0,12.468436909997665
1363,RL,90.43996486451198,12513,Pave,IR1,Lvl,FR2,Gtl,NAmes,1Fam,1.5Fin,4,VinylSd,TA,BrkTil,TA,Fa,No,715,Gd,Y,1738,TA,7,Typ,Gd,Attchd,1,Y,55,0,0,0,None,0,Normal,89,2,2,0,Summer,0,1,0,0,0,0,0,0,11.560762794384388
1364,RL,73.0,8499,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,No,616,Ex,Y,1412,Gd,6,Typ,Gd,BuiltIn,2,Y,0,36,0,0,None,0,Partial,1,0,2,1,Spring,0,0,0,0,0,0,0,0,11.963567869487337
1365,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,7,MetalSd,Gd,PConc,Gd,TA,No,600,Ex,Y,1200,Gd,4,Typ,None,Detchd,2,Y,0,166,0,0,None,0,Abnorml,1,1,2,1,Spring,0,0,0,0,0,0,0,0,11.87862357740665
1366,FV,61.16545130854722,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,814,Ex,Y,1674,Gd,7,Typ,None,Attchd,2,Y,0,96,0,0,None,0,Normal,10,10,3,1,Winter,0,0,0,0,0,0,0,0,12.283033686666302
1367,RL,68.0,9179,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,873,Ex,Y,1790,Gd,7,Typ,None,Attchd,2,Y,0,88,0,0,None,0,Abnorml,9,9,3,1,Summer,0,0,0,0,0,0,0,0,12.170445467887022
1368,RM,41.0,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,TwnhsE,2Story,5,CemntBd,TA,PConc,TA,TA,No,757,Ex,Y,1475,TA,6,Typ,TA,Attchd,1,Y,104,26,0,0,None,0,Normal,29,29,2,0,Summer,0,0,0,0,0,0,0,0,11.751942365440728
1369,RM,9359.5,4435,Pave,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,VinylSd,Gd,PConc,Gd,TA,Av,848,Ex,Y,848,Gd,4,Typ,None,Attchd,2,Y,140,0,0,0,None,0,Normal,6,5,2,0,Summer,0,0,0,0,0,0,0,0,11.877568578558138
1370,RL,48.0,10635,Pave,IR2,Lvl,FR2,Gtl,CollgCr,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,TA,Av,1657,Ex,Y,1668,Gd,8,Typ,TA,Attchd,2,Y,0,262,0,0,None,0,Normal,7,7,3,0,Spring,0,0,0,0,0,0,0,0,12.354492650648448
1371,RL,90.0,5400,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,4,CBlock,Fa,PConc,TA,TA,No,840,Ex,Y,1374,TA,6,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,89,59,1,0,Fall,1,0,0,0,0,0,0,0,11.56171562913966
1372,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,6,AsbShng,TA,CBlock,TA,TA,Av,992,Gd,Y,1661,Gd,8,Typ,TA,BuiltIn,1,Y,0,28,178,0,MnPrv,0,Normal,53,12,2,0,Fall,0,0,0,0,0,0,0,0,12.016726473799254
1373,RL,75.0,9750,Pave,Reg,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,VinylSd,TA,PConc,Gd,TA,Av,1108,Ex,Y,2097,Gd,8,Typ,TA,Detchd,2,Y,253,170,0,0,None,0,Normal,8,8,3,1,Summer,0,0,0,0,0,0,0,0,12.521977676925694
1374,RL,12011.0,11400,Pave,Reg,Lvl,Inside,Gtl,NoRidge,1Fam,1Story,10,VinylSd,Ex,PConc,Ex,TA,Gd,2633,Ex,Y,2633,Ex,8,Typ,Gd,Attchd,3,Y,314,140,0,0,None,0,Normal,6,5,3,1,Spring,0,0,0,0,0,0,0,0,13.053013299269535
1375,FV,85.0,10625,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,CemntBd,Gd,PConc,Gd,TA,No,1026,Ex,Y,1958,Gd,9,Typ,Gd,Attchd,3,Y,154,210,0,0,None,0,Normal,3,3,2,1,Summer,0,0,0,0,0,0,0,0,12.429216196844383
1376,RL,89.0,10991,Pave,IR1,HLS,Inside,Gtl,Timber,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,TA,Gd,1571,Ex,Y,1571,Gd,7,Typ,Gd,Attchd,3,Y,100,36,0,0,None,0,Partial,0,0,2,0,Winter,0,0,0,0,0,0,0,0,12.384218830913648
1377,RL,52.0,6292,Pave,Reg,Bnk,Inside,Gtl,SWISU,1Fam,1Story,6,Wd Sdng,TA,BrkTil,Gd,TA,Mn,768,TA,N,790,TA,4,Typ,None,Detchd,1,Y,0,141,0,0,None,0,Normal,78,58,1,0,Spring,0,0,0,0,0,0,0,0,11.418614785498987
1378,RL,60.0,10998,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,Wd Sdng,TA,CBlock,TA,TA,No,984,Ex,Y,1604,TA,6,NonTyp,None,Detchd,2,Y,0,68,0,0,None,0,Normal,68,49,2,0,Summer,0,0,0,0,0,0,0,0,11.669929213779893
1379,RM,21.0,1953,Pave,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,6,HdBoard,TA,CBlock,TA,Fa,No,483,TA,Y,987,TA,5,Typ,None,Detchd,1,Y,72,0,0,0,None,0,Normal,33,33,1,1,Summer,0,0,0,0,0,0,0,0,11.326595886778735
1380,RL,73.0,9735,Pave,Reg,Lvl,Inside,Gtl,Timber,1Fam,SLvl,5,VinylSd,TA,PConc,Gd,TA,No,384,Gd,Y,1394,Gd,7,Typ,None,BuiltIn,2,Y,100,0,0,0,None,0,Normal,2,1,2,1,Spring,0,0,0,0,0,0,0,0,12.028738630247258
1381,RL,45.0,8212,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,3,Stucco,TA,BrkTil,TA,Fa,No,864,TA,N,864,TA,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,96,60,2,0,Summer,0,0,0,0,0,0,0,0,10.976782033219948
1382,RL,92.61029434028727,12925,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,BrkFace,TA,CBlock,TA,TA,Mn,1205,Ex,Y,2117,TA,7,Typ,Gd,Attchd,2,Y,0,42,0,0,None,0,Normal,38,38,2,1,Spring,0,0,0,0,0,0,0,0,12.377922902456833
1383,RM,60.0,7200,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,7,Wd Sdng,TA,BrkTil,Fa,TA,No,596,Ex,Y,1762,Gd,8,Typ,None,Detchd,2,N,36,0,0,0,None,0,Normal,86,56,2,1,Fall,0,0,0,0,0,0,0,0,11.964001084330445
1384,RL,8873.0,25339,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Wd Sdng,TA,BrkTil,TA,TA,No,816,Ex,Y,1416,Gd,7,Typ,None,Attchd,2,N,0,0,0,0,None,0,Normal,89,0,2,0,Summer,0,0,0,0,0,0,0,0,11.626254150277232
1385,RL,60.0,9060,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,6,WdShing,TA,BrkTil,TA,TA,Mn,560,TA,Y,1258,TA,6,Typ,None,Detchd,1,N,0,0,0,0,MnPrv,0,Normal,70,59,1,0,Fall,0,0,0,0,0,0,0,0,11.56171562913966
1386,RM,40.0,5436,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,VinylSd,TA,BrkTil,TA,TA,No,796,Gd,Y,1154,Gd,7,Typ,None,Detchd,1,N,0,96,0,0,MnPrv,0,Normal,88,3,2,0,Spring,0,0,0,0,0,0,0,0,11.740061037553975
1387,RL,80.0,16692,Pave,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,Plywood,TA,CBlock,Gd,TA,No,1392,TA,Y,2784,Gd,12,Typ,TA,Attchd,2,Y,0,112,440,1,MnPrv,2000,Normal,28,28,4,1,Summer,0,0,0,0,0,1,0,0,12.429216196844383
1388,RM,60.0,8520,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,6,Stucco,TA,BrkTil,TA,TA,No,714,TA,N,2526,Gd,10,Typ,Gd,Detchd,1,Y,88,15,0,0,GdWo,0,Family,91,57,2,0,Summer,1,0,0,0,0,0,0,0,11.820410164718188
